product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,One plus very good nice,Balangir District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Pretty good,Verrrry niceeeeeee,Kolkata,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Awesome product,Mathura District,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Excellent,Buy it without any doubt. It is the best neckband under 2k,Harraiya,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,Supb,Jagatsinghapur District,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Did not meet expectations,Disconnected automatically frequently,Jharsuguda,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,Best products it's price range,Simla,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific purchase,Super,Rajahmundry,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Osm,Loha,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Good quality,Jhansi District,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,Awesome,Sonitpur District,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific purchase,Very good product,Bhagalpur District,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Utterly Disappointed,Everything is cool but.. when I connect it with realme xt ... It sounds bad so,Rewa,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,Finally a complete pakage by OnePlus under 2000.total worthy,Aligarh,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Awesome product,Kadi,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Did not meet expectations,Disconnected automatically frequently,Jharsuguda,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,Best products it's price range,Simla,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific purchase,Super,Rajahmundry,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Osm,Loha,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Good quality,Jhansi District,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,Awesome,Sonitpur District,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific purchase,Very good product,Bhagalpur District,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,Awesome,Sasaram,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Awesome,Nice Product,Raxaul Bazar,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,2,Moderate,"Disappointed I have mi basic earphone and i bought this ,i got no difference in their sound quality.It often automatically pause music while we increase or decrease sound while using mobile.Although i am only happy with the battery backup and the fast charging.",Mau District,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,This is excelant but using after long time feel little  bit pain in ear....but all qulitay are excelent ..,Solapur,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Best,Saraipali,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,Good and werthble product 👍,Srikalahasti,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,Nice product 😍😍,Porsa,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Nice super bass 👍☺️👍,New Delhi,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Classy product,Nyc,Berhampore,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,Nice Product👍👍,Vishrampuri,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Amazing i recommend this to music freaks,Vaniyanbadi,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Nice,It's ok,Krishna District,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,This is awesome!! Go for it.,Basti,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,Very good product,Indore,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Horrible,Started non-working right after policy got expired,Navi Mumbai,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Amazing sounds quality and Bass super product made by oneplus✌,Hyderabad,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,"Best neckbrand headset under 2000 , sound experience awesome, when you watch movies felling like theatre, deep bass ,",Ranga Reddy,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Osm sound,Muzaffarnagar,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Awesome,Nice but head phone wire colour is not good I think pure black is best,Aurangabad,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Really Nice,Nice product good sound quality but don't expect high bass.,Nanjaiuthukuli Industrial Estate,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Excellent,Super b bass,Hyderabad,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,"This is a most useful, pretty and mst😘",Aligarh,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Very very nice quality,Shahpur,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,Osm sound yar big fan of one plus also comfort next level..,Nagpur,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Excellent 👌🏻👌🏻🥰🥰Product🙂🙂I have Used 3 days 😍😍 it's built quality is Fantastic 👌🏻👌🏻And Battery backup is Mind blowing 🤩🤩..It's sound clarity is Fantastic 🔥🔥👌🏻👌🏻🥰🥰& When I Listen the music 🎧🎧It's bass🔊🔊 is Awesome 🔥🔥🥰🥰👌🏻👌🏻..It is a Killer activity 🔥🔥👌🏻👌🏻😍😍..Its Red Colour Wire is fantastic 🤩🤩👌🏻👌🏻🔥🔥..I love❤️❤️💚💚 this product by One Plus+🔥🔥😍😍😘😘🙂🙂...And Faster delivery by Flipkart 🥰🥰🤘🏻🤘🏻..Thanks you to Flipkart for Faste...,Baleshwar,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Really Nice,Everything is perfect but on off control is little confused,Kottakuppam,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Horrible,3rd class battery backup....,Pimpri Chinchwad,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Mind blowing,Sundargarh,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Brilliant,Very very nice,Tikri,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Decent product,It's a very worthy product but one thing is it cracks on some songs I think song quality should be good while listening otherwise it not effective,Mysuru,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Decent product,Overall good,Guwahati,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Amazing,Haldwani,4 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,Very good product,Nanded District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Very Good,Good product,Bastar District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Great product,Sound quality is good and battery backup also is good.,Sanaswadi,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,"I loved it , the sound quality os awesome , 👌",Mancherial District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Good choice,Nice,Ysr District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Awesome,Nadia District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Nice product...,Mavoor,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Best in the market!,Good,Gummidipoondi,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,Nice,New Delhi,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,Superb product design & bass amazing,Udupi District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,This product is very good but improve build quality,North Twenty Four Parganas District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Nice product,Nice product,Kurnool District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Good battery life and sound quality also upto the mark,Medak,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Brilliant,Good products quality is very good👍,Ajara,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Oneplus lovers ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Baleshwar District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Good choice,Bass is not that good. It's lower than decent only. Buds aren't very comfortable. But the sound quality and battery backup is out of the world.,Alappuzha District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Excellent product,Bengaluru,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,Nice,Kambam,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Pretty good,Many time automatically disconnected to bluetooth,Beawar,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Nice,Kurnool,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Value-for-money,For a normal person ...This is best...,Sheikhpura,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Excellent,Bolpur,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Good,Not bad,Dornakal,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Nice,Battery packup less than before edition,Vizianagaram District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Very Good,Decent ProductSound Quality 4/5Bass 3.5/5  (Should have been better)Build and Durability 4/5Battery Backup 5/5 Overall 4/5,Pune,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,"Excellent Product.........Loved itBeautiful Elegant design , Good Battery back up,Very easy to connect and most feature is that it has extremely satisfieng sound..... If you're searching for good design long battery backup and good sound Clearity  then you can go for it",Ahmadnagar District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Classy product,Good,Choutuppal,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Awesome,Awesome purchase,New Delhi,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Pretty good,Good quality,Hyderabad,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Best in the market!,I gift donate my besty 😘He very happy for this product,Thennala,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Best in the market!,OnePlus 1 is very good headphones and Bluetooth to communication very nice and sound quality and best quality battery quality are very nice I miss you very happy and good thank you.,Kancheepuram District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,"Sound quality, bass  extreame  i am not expecting  its too good",Khammam,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,Amazing product thanks OnePlus & flipkart,Alwar,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Good quality product,Super,Ganjam District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Thanks you flipkard lunch this product,Bengaluru,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Brilliant,Best earphone under Rs 2000 sound you can feel,Kishangarh Renwal,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Super,Samastipur District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,Overall good product,Gumla,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,"Best neckband at this price rate, value for money, op bass quality.",North 24 Parganas,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Value-for-money,Good product sound quality also good,Bhawanipatna,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Classy product,Excellent product,Badkulla,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Awesome,Best💚,Berhampore,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Excellent,Thiruvananthapuram District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,Osm quality ❣❣,Rangabhita,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,2,Not good,Charge doesn't last for 10hrs as it says in description. It often gets disconnected. Sometimes the sound breaks.,Ernakulam,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Best in the market!,Good,Sundargarh District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Terrible product,Worst product..after 5 days it stopped working and buttons are not working,Jammikunta,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Best in the market!,Good,Beawar,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Good choice,It is good but as compare to their price not best And at higer sound troubleness produce .,Nanded Waghala,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Excellent,This product is butiful love,Jajapur District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Such a wonderful product,Secunderabad,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Very Good,Super,Bengaluru,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,"Awesome product ,, value for money,",Dhamtari District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,This is amazing product,New Delhi,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Excellent product,Patna,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Nice,Bass is good and the delivery is awesome...,Kannur District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,Amazing product...well designed and nice usage connectivity...and at all is super,Bharuch District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,Simply good,Vizianagaram District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Wonderful,Overall good...,Garshyamnagar,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Good,Khopoli,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,There is no cover for charging port. It will mess with dust for after few days.,Hyderabad,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,Very nice sound experince,Chennai,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,Amazing product and sound too,Gwalior,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Brilliant,A͎M͎A͎Z͎I͎N͎G͎ S͎O͎U͎N͎D͎,Indore,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Excellent,Best earphone under 2000 .,Abhanpur,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Never compare to other Just awesome bass and battery health also,Junagadh District,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Ur delivery is so much quicker than other online apps... That's so amazing... Njoyed it alot😊Thank uh for such amazing headphones,Latur,5 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,Super quality,West Godavari District,5 days ago,0,0
